txt file,lines,sentence,leave out,meaning,construction,subject,causer type,theme type,theme phrase,notes
wlp_spok_1995.txt,4833583-4833610,But we do think that you break that cycle by putting people to work and by training them to go to work or insisting they become volunteers.,,end,causative,underlying,human,dynamic,that cycle,desirable that it is broken
wlp_spok_2000.txt,4021640-4021670,"For the year are completely different industries, today they're working together more than ever to break new ground.",,pioneer,causative,underlying,human,abstract,new ground,break ground
wlp_fic_1996.txt,323771-323816,"""rOURKE STOPPED BY THE STORE THURSDAY AFTERnoon with instructions and equipment: two gallons of Olympic redwood stain to pour over the BMW; a hunting knife to slash the tires and score the paint, and a crowbar to break the windshield.",,separate_into_parts,causative,underlying,human,artificial,the windshield,
wlp_mag_2002.txt,3257666-3257696,"Now, instead of managing distribution offices on different continents, he's focused on managing the brand as well as the partner relationships that can make or break it.",,cause_to_fail,causative,underlying,human,abstract,it,"""It"" stands for ""the brand"".; make or break"
wlp_spok_1991.txt,1550998-1551056,"Now, we go back to Larry King Live, but we will, of course, break in with war news if events warrant@!KING We'll meet a couple of guests and talk about the prisoners of war in just a Richard Blystone in Tel Aviv.",,break_in_interrupt,unergative,underlying,,,,
wlp_news_1995.txt,3515607-3515630,Aziz credits her with helping the family break out of the cycle of poverty and onto the path she finds herself on now.,,break_out_escape,unergative,underlying,,,,
wlp_mag_1996.txt,341515-341545,"At the buying station, grading can make or break your day, so finding a buyer who is consistent with his technique is a must to the commercial picker.",,cause_to_fail,causative,underlying,abstract,abstract,your day,make or break
wlp_spok_2008.txt,1594480-1594557,"@!GEORGE-WILL-@1-ABC#@(Off-camera) I'm trying to figure out where Matt would have him break you endorse the war, that just about...@!GEORGE-STEPHANOPOU#@(Off-camera) What's left?@!GEORGE-WILL-@1-ABC#@(Off-camera) What's left?@!MATTHEW-DOWD-@1-AB#@(Off-camera) I think he ought- I mean, what I think he ought to do is give some big speech about how Bush has let Washington grow out of control.",Yes:incomplete,,,,,,,
wlp_mag_2003.txt,3329570-3329609,"In July of this year, the first, Krugman wrote that"" there is very little evidence in the data for a strong recovery ready to break out.",,break_out_start,unaccusative,promoted,,,,
wlp_fic_1996.txt,2011693-2011699,No way to break it gently.,,reveal,causative,underlying,human,abstract,it,
wlp_news_2012.txt,1295685-1295698,An attempt was made to break into a bakery by forcing a door.,,break_into_intrude,unergative,underlying,,,,
wlp_spok_1990.txt,2695645-2695702,"Why are they so upset about this?@!DAVID-GERGEN-U.S-: Well, as you point out, there are two bills now that are moving forward, and Judy, I think we're about to break stalemate in two areas, both child care and clean air that have been paralyzing this town for 10 years.",,end,causative,underlying,human,state,stalemate,desirable that it is broken
wlp_news_2008.txt,2100028-2100077,"""The followers of Esperanto, perhaps the best known of all artificial languages, regularly break up Simon's fundraisers.// All four stories loosely follow the same arc: They begin as comedies but gradually darken, grow increasingly unsettling and end on a note of pathos.",,break_up_unclassified,causative,underlying,,,,
wlp_mag_1996.txt,4686526-4686567,"""Broken legs, on the other hand, are a mechanism of injury that's more easily and effectively addressed, in part because the strength of the tibia, and the loads needed to break it, are understood.",,separate_into_parts,causative,underlying,abstract,body part,it,body part
wlp_mag_2012.txt,1573923-1573929,Gently break 4 eggs into skillet.,,separate_into_parts,causative,underlying,human,natural,4 eggs,"natural, food"
wlp_acad_2005.txt,1010390-1010439,"He said that with an established, romantic partner, You do n't want to stop to say,' Hey, we need to do this put on a condom,' you're so into it you do n't want to do anything to break that.",,end,causative,underlying,dynamic,state,that,
wlp_mag_1999.txt,385062-385111,"It is the kind of support that has enabled Plug Power to break ground on a 55,000square-foot manufacturing facility, bringing the company a giant step closer ahead by a nose, it's got competition in the field.",,begin_construction,causative,underlying,human,abstract,ground,break ground
wlp_news_2009.txt,1003319-1003335,"""#4061580 It took Billy Bob Thornton a long time to break through in Hollywood.",,break_through_succeed,unergative,underlying,,,,
wlp_fic_1991.txt,2683677-2683694,"When that happened, he could move things away and break them apart without touch ing them.",,break_apart_detach,causative,underlying,,,,
wlp_mag_2010.txt,1199271-1199303,"A polymer, for example, might be laced with thin tubes that break open when the substance is damaged, healing the wound (SN: 4/11/09, p. 10).",,break_open_open,unaccusative,promoted,,,,
wlp_fic_2003.txt,634926-634931,It could not break him.,,succumb,causative,underlying,animate,human,him,break emotionally
wlp_spok_2008.txt,2050891-2050900,@!SARAH-PATTERSON-@1# I did n't mean to break her nose.,,separate_into_parts,causative,underlying,human,body part,her nose,body part
wlp_spok_1994.txt,2641721-2641735,"We've got to break, we'll be back with more after this.",,break_for_pause,unergative,underlying,,,,
wlp_mag_1998.txt,3484678-3484707,"Might a security system break down? What if the elevators stop running?"" We point out these problems to clients routinely now,"" Lauster says.",,break_down_render_inoperable,unaccusative,promoted,,,,
wlp_spok_2005.txt,1927560-1927597,"To break bread with people you do n't know has always been a symbol of peace, and it's time for us to know these people and not think of the whole world as our enemies.",,eat_with_sb,causative,underlying,human,artificial,bread,break bread
wlp_spok_2002.txt,3843780-3843800,"We're going to break away to go to Cape Canaveral, Florida to look at the shuttle taking off.",,break_away_detach,unergative,underlying,,,,
wlp_spok_1996.txt,406966-407021,"I watched Steve Wynn, at a council meeting, give a very moving, a very touching disquisition on his dreams and his plans...@!Mr-DONALD-TRUMP: Did you cry?@!SAFER: The benign...@!Mr-TRUMP: Did you break down and cry?@!SAFER: Not quite, no.@!Mr-TRUMP: Uh-huh.",,break_down_succumb,unaccusative,promoted,,,,
wlp_mag_1994.txt,2027098-2027116,The tape of a 911 call dramatically recorded his efforts to break into her home a year ago.,,break_into_intrude,unergative,underlying,,,,
wlp_news_2001.txt,2714481-2714527,"""MAIN DISH Mussels Marinara Makes 4 servings Preparation time: 15 to 20 minutes Cooking time: 25 to 30 minutes For those who like chunky marinara, wait until the tomatoes are added to the recipe and break them up with a spoon.",,break_up_separate_into_parts,causative,underlying,,,,
wlp_acad_1992.txt,580260-580293,"I managed to rotate my torso enough to break his fall, but otherwise it was just a long, awkward-looking dive onto the sidewalk, and I drew a crowd doing it.",,lessen,causative,underlying,dynamic,dyanmic,his fall,break one's fall
wlp_fic_2005.txt,2105464-2105551,"Soon Thyodo understood that they were not stealing the jewels or the gold, silver, and bronze of his mechanism, but rather the whole device, and he set to chiding and scolding and bidding them to"" Have a care, you dolt! You'll break it!"" He felt obliged to begin dismantling the clock himself, lest it be damaged, and before another hour had paraded and sung, the chronologist came to the attention of Tan Gent.",,render_inoperable,causative,underlying,human,machine,it,"""It"" stands for ""device""."
wlp_mag_2004.txt,3036130-3036140,The high-profile celebrity couple did not break up last fall.,,break_up_end_relationship,unergative,underlying,,,,
wlp_news_1998.txt,1505609-1505664,"must make this a mission to banish from the minds of children glorifying in one place and preaching hatred in another, to teach schoolchildren the value of peace and the waste of war, to break the cycle of violence,"" he said.",,end,causative,underlying,human,dynamic,the cycle of violence,desirable that it is broken
wlp_mag_2009.txt,441302-441332,"For example, telling your guy you cheated on him once three years ago may relieve your guilt, but it will probably cause him to break up with you.",,break_up_end_relationship,unergative,underlying,,,,
wlp_mag_1996.txt,2579173-2579184,But their inability to break Conley undermined their client's case.,,succumb,causative,underlying,human,human,Conley,break emotionally
wlp_spok_2008.txt,2809008-2809075,"Look, I'm supporting John McCain for a very simple reason, and I crossed party lines to do it, because in my heart and head I know he is the best candidate in either party to be commander in chief at a time of war and to break through the petty partisanship in Washington to reach across the party aisles to get things done.",,break_through_pass_through,unergative,underlying,,,,
wlp_spok_1995.txt,67463-67512,"As your lawyer, if I ever see you touch a child in any way- if they're crying, if they're hurt, for any reason- if I ever see you touch a child, I will break both your arms and both your legs.",,separate_into_parts,causative,underlying,human,body part,both your arms and both your legs.,body part
